asset_id,route,title,primary_hub_id,field,candidate_value,state,confidence,provenance,decision,decision_value,reviewer,reviewed_on,rationale
chibi__chibi-animals-pets-dogs-border-terrier__43cfd795ea,/printables/animals/chibi-animals-pets-dogs-border-terrier-43cfd795ea,Chibi Animals Pets Dogs Border Terrier,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-borzoi__20102e12a0,/printables/animals/chibi-animals-pets-dogs-borzoi-20102e12a0,Chibi Animals Pets Dogs Borzoi,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-borzoi__20102e12a0,/printables/animals/chibi-animals-pets-dogs-borzoi-20102e12a0,Chibi Animals Pets Dogs Borzoi,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-boston-terrier__3232802ad1,/printables/animals/chibi-animals-pets-dogs-boston-terrier-3232802ad1,Chibi Animals Pets Dogs Boston Terrier,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-boston-terrier__3232802ad1,/printables/animals/chibi-animals-pets-dogs-boston-terrier-3232802ad1,Chibi Animals Pets Dogs Boston Terrier,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-briard__f8f1a5d849,/printables/animals/chibi-animals-pets-dogs-briard-f8f1a5d849,Chibi Animals Pets Dogs Briard,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-briard__f8f1a5d849,/printables/animals/chibi-animals-pets-dogs-briard-f8f1a5d849,Chibi Animals Pets Dogs Briard,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-bulldog__82dca02cef,/printables/animals/chibi-animals-pets-dogs-bulldog-82dca02cef,Chibi Animals Pets Dogs Bulldog,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-bulldog__82dca02cef,/printables/animals/chibi-animals-pets-dogs-bulldog-82dca02cef,Chibi Animals Pets Dogs Bulldog,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-bullmastiff__77d489baa8,/printables/animals/chibi-animals-pets-dogs-bullmastiff-77d489baa8,Chibi Animals Pets Dogs Bullmastiff,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-bullmastiff__77d489baa8,/printables/animals/chibi-animals-pets-dogs-bullmastiff-77d489baa8,Chibi Animals Pets Dogs Bullmastiff,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-cairn-terrier__7faba12ef3,/printables/animals/chibi-animals-pets-dogs-cairn-terrier-7faba12ef3,Chibi Animals Pets Dogs Cairn Terrier,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-cairn-terrier__7faba12ef3,/printables/animals/chibi-animals-pets-dogs-cairn-terrier-7faba12ef3,Chibi Animals Pets Dogs Cairn Terrier,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-catahoula-leopard-dog__b255436134,/printables/animals/chibi-animals-pets-dogs-catahoula-leopard-dog-b255436134,Chibi Animals Pets Dogs Catahoula Leopard Dog,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-catahoula-leopard-dog__b255436134,/printables/animals/chibi-animals-pets-dogs-catahoula-leopard-dog-b255436134,Chibi Animals Pets Dogs Catahoula Leopard Dog,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-cavalier-king-charles-spaniel__4c6f2c88bb,/printables/animals/chibi-animals-pets-dogs-cavalier-king-charles-spaniel-4c6f2c88bb,Chibi Animals Pets Dogs Cavalier King Charles Spaniel,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-cavalier-king-charles-spaniel__4c6f2c88bb,/printables/animals/chibi-animals-pets-dogs-cavalier-king-charles-spaniel-4c6f2c88bb,Chibi Animals Pets Dogs Cavalier King Charles Spaniel,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-chesapeake-bay-retriever__96effd4b27,/printables/animals/chibi-animals-pets-dogs-chesapeake-bay-retriever-96effd4b27,Chibi Animals Pets Dogs Chesapeake Bay Retriever,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-chesapeake-bay-retriever__96effd4b27,/printables/animals/chibi-animals-pets-dogs-chesapeake-bay-retriever-96effd4b27,Chibi Animals Pets Dogs Chesapeake Bay Retriever,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-chihuahua__e1b319483b,/printables/animals/chibi-animals-pets-dogs-chihuahua-e1b319483b,Chibi Animals Pets Dogs Chihuahua,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-chihuahua__e1b319483b,/printables/animals/chibi-animals-pets-dogs-chihuahua-e1b319483b,Chibi Animals Pets Dogs Chihuahua,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-chinese-crested__75a05177cb,/printables/animals/chibi-animals-pets-dogs-chinese-crested-75a05177cb,Chibi Animals Pets Dogs Chinese Crested,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-chinese-crested__75a05177cb,/printables/animals/chibi-animals-pets-dogs-chinese-crested-75a05177cb,Chibi Animals Pets Dogs Chinese Crested,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-cocker-spaniel__2ced886556,/printables/animals/chibi-animals-pets-dogs-cocker-spaniel-2ced886556,Chibi Animals Pets Dogs Cocker Spaniel,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-cocker-spaniel__2ced886556,/printables/animals/chibi-animals-pets-dogs-cocker-spaniel-2ced886556,Chibi Animals Pets Dogs Cocker Spaniel,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-collie__5980fb6203,/printables/animals/chibi-animals-pets-dogs-collie-5980fb6203,Chibi Animals Pets Dogs Collie,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-collie__5980fb6203,/printables/animals/chibi-animals-pets-dogs-collie-5980fb6203,Chibi Animals Pets Dogs Collie,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-dachshund__1cea1c123c,/printables/animals/chibi-animals-pets-dogs-dachshund-1cea1c123c,Chibi Animals Pets Dogs Dachshund,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-dachshund__1cea1c123c,/printables/animals/chibi-animals-pets-dogs-dachshund-1cea1c123c,Chibi Animals Pets Dogs Dachshund,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-dalmatian__e5736bdcd7,/printables/animals/chibi-animals-pets-dogs-dalmatian-e5736bdcd7,Chibi Animals Pets Dogs Dalmatian,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-dalmatian__e5736bdcd7,/printables/animals/chibi-animals-pets-dogs-dalmatian-e5736bdcd7,Chibi Animals Pets Dogs Dalmatian,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-daschund__a8a954e270,/printables/animals/chibi-animals-pets-dogs-daschund-a8a954e270,Chibi Animals Pets Dogs Daschund,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-daschund__a8a954e270,/printables/animals/chibi-animals-pets-dogs-daschund-a8a954e270,Chibi Animals Pets Dogs Daschund,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-animals-pets-dogs-doberman-pinscher__ccf0b25f73,/printables/animals/chibi-animals-pets-dogs-doberman-pinscher-ccf0b25f73,Chibi Animals Pets Dogs Doberman Pinscher,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-animals-pets-dogs-doberman-pinscher__ccf0b25f73,/printables/animals/chibi-animals-pets-dogs-doberman-pinscher-ccf0b25f73,Chibi Animals Pets Dogs Doberman Pinscher,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
